participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.unique_id,participant.explanation,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,survey_part_1_cw.1.player.id_in_group,survey_part_1_cw.1.player.role,survey_part_1_cw.1.player.payoff,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,survey_part_1_cw.1.player.clickworker_id,survey_part_1_cw.1.group.id_in_subsession,survey_part_1_cw.1.subsession.round_number,inflation_calculator.1.player.id_in_group,inflation_calculator.1.player.role,inflation_calculator.1.player.payoff,inflation_calculator.1.player.explanation,inflation_calculator.1.player.unique_id,inflation_calculator.1.group.id_in_subsession,inflation_calculator.1.subsession.round_number,survey_part_2.1.player.id_in_group,survey_part_2.1.player.role,survey_part_2.1.player.payoff,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17,survey_part_2.1.group.id_in_subsession,survey_part_2.1.subsession.round_number
64,f87fx8z8,,0,0,15,,,,0,,,0.0,60d2afc6-a49e-497f-90ff-b52e0a4174b1,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,64,,0.0,,,,,,1,1,64,,0.0,0,60d2afc6-a49e-497f-90ff-b52e0a4174b1,1,1,64,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
65,hqa7lbez,,0,0,15,,,,0,,,0.0,f3d97014-1f3b-48db-859f-ecd91d94a063,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,65,,0.0,,,,,,1,1,65,,0.0,1,f3d97014-1f3b-48db-859f-ecd91d94a063,1,1,65,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
66,xvmlgyca,,0,0,15,,,,0,,,0.0,ab86480b-fdba-450d-b9e4-f381b6ed7845,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,66,,0.0,,,,,,1,1,66,,0.0,0,ab86480b-fdba-450d-b9e4-f381b6ed7845,1,1,66,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
67,y6im4k0p,,0,0,15,,,,0,,,0.0,a73f285a-58a6-43f1-be61-2f39385681fc,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,67,,0.0,,,,,,1,1,67,,0.0,1,a73f285a-58a6-43f1-be61-2f39385681fc,1,1,67,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
68,rr17ahkx,,0,0,15,,,,0,,,0.0,dee6b388-140d-43ad-9c4c-defeec08b171,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,68,,0.0,,,,,,1,1,68,,0.0,0,dee6b388-140d-43ad-9c4c-defeec08b171,1,1,68,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
69,37hjp9q8,,0,0,15,,,,0,,,0.0,865ec181-66ea-4928-bac2-ed31531847e3,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,69,,0.0,,,,,,1,1,69,,0.0,1,865ec181-66ea-4928-bac2-ed31531847e3,1,1,69,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
70,svy5cwjy,,0,0,15,,,,0,,,0.0,1f5d96e9-c674-4e67-be3a-74f1c7ececea,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,70,,0.0,,,,,,1,1,70,,0.0,0,1f5d96e9-c674-4e67-be3a-74f1c7ececea,1,1,70,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
71,e785mym9,,0,0,15,,,,0,,,0.0,73a94528-e1eb-45a0-af0f-173930ce36ab,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,71,,0.0,,,,,,1,1,71,,0.0,1,73a94528-e1eb-45a0-af0f-173930ce36ab,1,1,71,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
72,kfi2hzks,,0,0,15,,,,0,,,0.0,6f9ab933-6ceb-4237-ab3b-d39088213ec2,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,72,,0.0,,,,,,1,1,72,,0.0,0,6f9ab933-6ceb-4237-ab3b-d39088213ec2,1,1,72,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
73,flhc63ix,,0,0,15,,,,0,,,0.0,26c904bb-95f5-465d-8dfd-3df6bc24fa82,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,73,,0.0,,,,,,1,1,73,,0.0,1,26c904bb-95f5-465d-8dfd-3df6bc24fa82,1,1,73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
74,h699e0x6,,0,0,15,,,,0,,,0.0,e4013e06-8dd8-4fb1-97a9-e55a3c3de938,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,74,,0.0,,,,,,1,1,74,,0.0,0,e4013e06-8dd8-4fb1-97a9-e55a3c3de938,1,1,74,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
75,s55a72w6,,0,0,15,,,,0,,,0.0,febe3b7d-48c2-4e82-aa92-6be039d90c4c,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,75,,0.0,,,,,,1,1,75,,0.0,1,febe3b7d-48c2-4e82-aa92-6be039d90c4c,1,1,75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
76,wv8szuyi,,0,0,15,,,,0,,,0.0,2f75aa88-8f76-4bdf-9876-f287aee0ed64,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,76,,0.0,,,,,,1,1,76,,0.0,0,2f75aa88-8f76-4bdf-9876-f287aee0ed64,1,1,76,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
77,0ls3wv7d,,0,0,15,,,,0,,,0.0,2ddd0129-de87-4f6b-a7ae-a235bbf0ebf5,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,77,,0.0,,,,,,1,1,77,,0.0,1,2ddd0129-de87-4f6b-a7ae-a235bbf0ebf5,1,1,77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
78,c2yykomk,,0,0,15,,,,0,,,0.0,2f4c12c0-37f5-44e6-a518-cb773466d503,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,78,,0.0,,,,,,1,1,78,,0.0,0,2f4c12c0-37f5-44e6-a518-cb773466d503,1,1,78,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
79,yquo4e39,,0,0,15,,,,0,,,0.0,49639919-ff50-4b01-a40e-660894cc6968,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,79,,0.0,,,,,,1,1,79,,0.0,1,49639919-ff50-4b01-a40e-660894cc6968,1,1,79,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
80,jw4ds2dc,,0,0,15,,,,0,,,0.0,36e052b6-f1bc-4cd7-a649-bda89b701fb7,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,80,,0.0,,,,,,1,1,80,,0.0,0,36e052b6-f1bc-4cd7-a649-bda89b701fb7,1,1,80,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
81,kx9o66kx,,0,0,15,,,,0,,,0.0,258d4fa1-3488-41b9-bcb3-7ba04d02e10d,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,81,,0.0,,,,,,1,1,81,,0.0,1,258d4fa1-3488-41b9-bcb3-7ba04d02e10d,1,1,81,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
82,wtiqske3,,0,0,15,,,,0,,,0.0,30398c7e-5ab3-42aa-b2cb-2b1652197810,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,82,,0.0,,,,,,1,1,82,,0.0,0,30398c7e-5ab3-42aa-b2cb-2b1652197810,1,1,82,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
83,jgrpfw2d,,0,0,15,,,,0,,,0.0,ca0a7706-48e5-4919-a75c-237053af675a,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,83,,0.0,,,,,,1,1,83,,0.0,1,ca0a7706-48e5-4919-a75c-237053af675a,1,1,83,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
84,55cpr2il,,0,0,15,,,,0,,,0.0,58d32e14-83a9-411b-8e25-1a93fc7e179b,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,84,,0.0,,,,,,1,1,84,,0.0,0,58d32e14-83a9-411b-8e25-1a93fc7e179b,1,1,84,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
85,ves8393y,,0,0,15,,,,0,,,0.0,d9c5fe45-ba70-4141-a45b-5a422e411af5,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,85,,0.0,,,,,,1,1,85,,0.0,1,d9c5fe45-ba70-4141-a45b-5a422e411af5,1,1,85,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
86,jmm5k6e4,,0,0,15,,,,0,,,0.0,6515f969-0d26-4d5a-9fa6-45277c18bd5c,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,86,,0.0,,,,,,1,1,86,,0.0,0,6515f969-0d26-4d5a-9fa6-45277c18bd5c,1,1,86,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
87,lmc3v79g,,0,0,15,,,,0,,,0.0,08a0a729-8263-4a37-bbdb-977407267800,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,87,,0.0,,,,,,1,1,87,,0.0,1,08a0a729-8263-4a37-bbdb-977407267800,1,1,87,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
88,s1bfqq6f,,0,0,15,,,,0,,,0.0,dc800827-127b-41be-9c57-7a333796465f,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,88,,0.0,,,,,,1,1,88,,0.0,0,dc800827-127b-41be-9c57-7a333796465f,1,1,88,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
89,ulto3ist,,0,0,15,,,,0,,,0.0,d92ecf17-4d8a-49d5-af7b-7d55be6e7ed9,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,89,,0.0,,,,,,1,1,89,,0.0,1,d92ecf17-4d8a-49d5-af7b-7d55be6e7ed9,1,1,89,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
90,ei7xhj2w,,0,0,15,,,,0,,,0.0,9880de3d-764c-42dc-8023-9f89e7d8c5c5,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,90,,0.0,,,,,,1,1,90,,0.0,0,9880de3d-764c-42dc-8023-9f89e7d8c5c5,1,1,90,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
91,8zoq0cvx,,0,0,15,,,,0,,,0.0,1f2e5f8d-756b-47ba-9b7d-8077d2c4f48a,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,91,,0.0,,,,,,1,1,91,,0.0,1,1f2e5f8d-756b-47ba-9b7d-8077d2c4f48a,1,1,91,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
92,jetypy6i,,0,0,15,,,,0,,,0.0,6a5ac282-94a4-4d5e-90a1-346279873fe7,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,92,,0.0,,,,,,1,1,92,,0.0,0,6a5ac282-94a4-4d5e-90a1-346279873fe7,1,1,92,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
93,30s7wb1s,,0,0,15,,,,0,,,0.0,309bceff-85d7-44ea-afe0-ea1e8124e2ba,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,93,,0.0,,,,,,1,1,93,,0.0,1,309bceff-85d7-44ea-afe0-ea1e8124e2ba,1,1,93,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
94,b74cogre,,0,0,15,,,,0,,,0.0,e706cba7-b104-4e3d-a152-ec227cc4436d,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,94,,0.0,,,,,,1,1,94,,0.0,0,e706cba7-b104-4e3d-a152-ec227cc4436d,1,1,94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
95,71p95c4c,,0,0,15,,,,0,,,0.0,593f21dd-d8eb-42bd-b901-1c37d48bd181,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,95,,0.0,,,,,,1,1,95,,0.0,1,593f21dd-d8eb-42bd-b901-1c37d48bd181,1,1,95,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
96,zgdb0uz7,,0,0,15,,,,0,,,0.0,ed744f92-c4fe-49f6-a75e-312b266f0f34,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,96,,0.0,,,,,,1,1,96,,0.0,0,ed744f92-c4fe-49f6-a75e-312b266f0f34,1,1,96,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
97,d3zyepk1,,0,0,15,,,,0,,,0.0,099c9849-f613-49d6-bb13-24e2ca1cffff,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,97,,0.0,,,,,,1,1,97,,0.0,1,099c9849-f613-49d6-bb13-24e2ca1cffff,1,1,97,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
98,oi0sns5w,,0,0,15,,,,0,,,0.0,7143dbc4-8560-4d1d-b9eb-2acc0c74f609,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,98,,0.0,,,,,,1,1,98,,0.0,0,7143dbc4-8560-4d1d-b9eb-2acc0c74f609,1,1,98,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
99,pd19migq,,0,0,15,,,,0,,,0.0,844e3b3b-c1be-4b45-8d3a-68a88dc4f13d,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,99,,0.0,,,,,,1,1,99,,0.0,1,844e3b3b-c1be-4b45-8d3a-68a88dc4f13d,1,1,99,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
100,j5mfdrmm,,0,0,15,,,,0,,,0.0,b754f12a-1a58-43e8-9750-19446fab9a5d,,qeuc8td1,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,100,,0.0,,,,,,1,1,100,,0.0,0,b754f12a-1a58-43e8-9750-19446fab9a5d,1,1,100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1,jmbmzs48,,0,0,14,,,,0,,,0.0,8f740405-bd18-470d-b61d-a1e474d3c60e,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,1,,0.0,,,,,,1,1,1,,0.0,1,8f740405-bd18-470d-b61d-a1e474d3c60e,1,1,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2,24d5dj0n,,0,0,14,,,,0,,,0.0,af15cf55-830e-46ab-9201-04ed602cca3a,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,2,,0.0,,,,,,1,1,2,,0.0,0,af15cf55-830e-46ab-9201-04ed602cca3a,1,1,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3,kqoneh6r,,0,0,14,,,,0,,,0.0,296cd779-6e1d-49c2-bfef-bd966bd82f07,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,3,,0.0,,,,,,1,1,3,,0.0,1,296cd779-6e1d-49c2-bfef-bd966bd82f07,1,1,3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
4,betl6wbf,,0,0,14,,,,0,,,0.0,f516d70d-58fc-47f3-b712-37123e064cb4,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,4,,0.0,,,,,,1,1,4,,0.0,0,f516d70d-58fc-47f3-b712-37123e064cb4,1,1,4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
5,586olho2,,0,0,14,,,,0,,,0.0,50408700-87ae-4681-a40b-b46684ddae02,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,5,,0.0,,,,,,1,1,5,,0.0,1,50408700-87ae-4681-a40b-b46684ddae02,1,1,5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
6,wrjqltgi,,0,0,14,,,,0,,,0.0,f479192f-f74e-4d35-86b0-73f92d180377,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,6,,0.0,,,,,,1,1,6,,0.0,0,f479192f-f74e-4d35-86b0-73f92d180377,1,1,6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
7,f2rhprx8,,0,0,14,,,,0,,,0.0,533e747a-16f6-40d8-842f-c8f0af7e8fc7,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,7,,0.0,,,,,,1,1,7,,0.0,1,533e747a-16f6-40d8-842f-c8f0af7e8fc7,1,1,7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
8,wbucz0ci,,0,0,14,,,,0,,,0.0,b95f1b82-22d2-43aa-add5-3644bea23494,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,8,,0.0,,,,,,1,1,8,,0.0,0,b95f1b82-22d2-43aa-add5-3644bea23494,1,1,8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
9,mu9vxr4l,,0,13,14,survey_part_2,Closing_passed,2022-11-03 22:08:59.561080,1,,,0.0,02fbe21d-f5cd-490a-8769-7aa0b40ac79c,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,9,,0.0,2,2,2,1,x,1,1,9,,0.0,1,02fbe21d-f5cd-490a-8769-7aa0b40ac79c,1,1,9,,0.0,1,1,2,2,2,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1
10,3jbe7s8r,,0,13,14,survey_part_2,Closing_passed,2022-11-03 22:06:42.304813,1,,,0.0,37344b80-1e3d-41a5-9885-6ef2e1485b4b,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,10,,0.0,1,1,1,1,sdfsdf,1,1,10,,0.0,0,37344b80-1e3d-41a5-9885-6ef2e1485b4b,1,1,10,,0.0,1,1,2,2,2,1,2,1,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,1
11,pha4h4xo,,0,14,14,survey_part_2,Closing_failed,2022-11-03 22:09:16.777444,1,,,0.0,71492430-b1d1-4064-b9f3-ff56d24d814a,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,11,,0.0,3,3,3,3,x,1,1,11,,0.0,1,71492430-b1d1-4064-b9f3-ff56d24d814a,1,1,11,,0.0,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
12,81u4vsqt,,0,14,14,survey_part_2,Closing_failed,2022-11-03 22:09:21.080018,1,,,0.0,71ccb907-f454-4414-a060-e8bd886a76fa,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,12,,0.0,2,6,2,1,x,1,1,12,,0.0,0,71ccb907-f454-4414-a060-e8bd886a76fa,1,1,12,,0.0,1,1,2,2,2,1,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
13,np6uz3dx,,0,0,14,,,,0,,,0.0,8df7a26c-0f75-4f20-823f-c637013ba1a1,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,13,,0.0,,,,,,1,1,13,,0.0,1,8df7a26c-0f75-4f20-823f-c637013ba1a1,1,1,13,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
14,jz8x07af,,0,0,14,,,,0,,,0.0,978b5439-6eff-4688-b55a-d5992178c25e,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,14,,0.0,,,,,,1,1,14,,0.0,0,978b5439-6eff-4688-b55a-d5992178c25e,1,1,14,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
15,v3vqts4m,,0,0,14,,,,0,,,0.0,57642a2c-e1c7-4b07-aafb-98c66f385205,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,15,,0.0,,,,,,1,1,15,,0.0,1,57642a2c-e1c7-4b07-aafb-98c66f385205,1,1,15,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
16,tpi05lgl,,0,0,14,,,,0,,,0.0,e685f419-7fa0-43de-82a6-3d98816c2c35,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,16,,0.0,,,,,,1,1,16,,0.0,0,e685f419-7fa0-43de-82a6-3d98816c2c35,1,1,16,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
17,n5ytxb8w,,0,0,14,,,,0,,,0.0,821338fb-23b5-4c99-a6b8-ed508641a907,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,17,,0.0,,,,,,1,1,17,,0.0,1,821338fb-23b5-4c99-a6b8-ed508641a907,1,1,17,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
18,ftnitggb,,0,0,14,,,,0,,,0.0,9979740d-ac22-4de5-a290-2eb4463dc72a,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,18,,0.0,,,,,,1,1,18,,0.0,0,9979740d-ac22-4de5-a290-2eb4463dc72a,1,1,18,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
19,q70q5cay,,0,0,14,,,,0,,,0.0,108cd9b3-37f5-46a3-8358-3983872e39ed,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,19,,0.0,,,,,,1,1,19,,0.0,1,108cd9b3-37f5-46a3-8358-3983872e39ed,1,1,19,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20,shdp4rsu,,0,0,14,,,,0,,,0.0,7b917769-0c27-4270-b069-b8cc2b832198,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,20,,0.0,,,,,,1,1,20,,0.0,0,7b917769-0c27-4270-b069-b8cc2b832198,1,1,20,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
21,vl7niymn,,0,0,14,,,,0,,,0.0,0144b8c6-f3db-48b7-8077-487bea84ee61,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,21,,0.0,,,,,,1,1,21,,0.0,1,0144b8c6-f3db-48b7-8077-487bea84ee61,1,1,21,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
22,xalnbqvj,,0,0,14,,,,0,,,0.0,004b0169-f080-4ca5-82a7-815516745c4b,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,22,,0.0,,,,,,1,1,22,,0.0,0,004b0169-f080-4ca5-82a7-815516745c4b,1,1,22,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23,fuxgelq3,,0,0,14,,,,0,,,0.0,8631e7a7-a5ce-496b-9b7f-5a1500902e07,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,23,,0.0,,,,,,1,1,23,,0.0,1,8631e7a7-a5ce-496b-9b7f-5a1500902e07,1,1,23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
24,m6cttwbe,,0,0,14,,,,0,,,0.0,5a96707c-a47e-484b-9c0c-610507f571ff,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,24,,0.0,,,,,,1,1,24,,0.0,0,5a96707c-a47e-484b-9c0c-610507f571ff,1,1,24,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
25,7mxfn62i,,0,14,14,survey_part_2,Closing_failed,2022-11-03 22:09:23.479925,1,,,0.0,7c2d8de9-920b-428d-bbed-3732d541c65d,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,25,,0.0,1,3,2,2,dsaf,1,1,25,,0.0,1,7c2d8de9-920b-428d-bbed-3732d541c65d,1,1,25,,0.0,1,1,1,2,2,1,1,1,5,4,5,5,3,5,5,5,4,3,3,4,5,5,5,5,5,4,5,1,1
26,vh3uym41,,0,0,14,,,,0,,,0.0,dce07a72-65f6-4e20-b5a8-e199b3273dce,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,26,,0.0,,,,,,1,1,26,,0.0,0,dce07a72-65f6-4e20-b5a8-e199b3273dce,1,1,26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
27,35mra115,,0,0,14,,,,0,,,0.0,675ca387-377c-41ea-8684-46f92afd7ae8,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,27,,0.0,,,,,,1,1,27,,0.0,1,675ca387-377c-41ea-8684-46f92afd7ae8,1,1,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
28,3uc3vmwb,,0,0,14,,,,0,,,0.0,034be7cc-2cc8-4f18-a441-61d59b369443,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,28,,0.0,,,,,,1,1,28,,0.0,0,034be7cc-2cc8-4f18-a441-61d59b369443,1,1,28,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
29,v7btrymd,,0,0,14,,,,0,,,0.0,3759c16b-7c8d-4ce1-9ac3-a29876bfceae,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,29,,0.0,,,,,,1,1,29,,0.0,1,3759c16b-7c8d-4ce1-9ac3-a29876bfceae,1,1,29,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
30,fre7kmkf,,0,0,14,,,,0,,,0.0,5895ea24-9b34-4853-8d02-f58d263e78e7,,io5yxu22,,,,,1,0.0,1.0,InflationsrechnerSurveyClickworker,30,,0.0,,,,,,1,1,30,,0.0,0,5895ea24-9b34-4853-8d02-f58d263e78e7,1,1,30,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
